id_venta,id_cliente,fecha,nombre_cliente,email,medio_pago
6480,443,2024-01-09 11:53:00,Dr(a). Bautista Soria,dr(a)..soria@hotmail.com,tarjeta
6481,369,2024-01-09 12:27:00,Juan Ignacio Mansilla Alvarez,juanalvarez@outlook.com,tarjeta
6482,214,2024-01-09 12:27:00,Renata Benjamin Martin,renata_martin@outlook.com,efectivo
6483,214,2024-01-09 12:55:00,Renata Benjamin Martin,renata_martin@outlook.com,efectivo
6484,485,2024-01-09 12:58:00,Sofia Sanchez,ssanchez@gmail.com,qr
6485,302,2024-01-09 13:19:00,Sr(a). Juan Cruz Coronel,sr(a)..coronel57@hotmail.com,efectivo
6486,91,2024-01-09 14:16:00,Martina Jazmin Molina,martina_molina@hotmail.com,tarjeta
6487,274,2024-01-09 14:32:00,Morena Felipe Mendez,morena.mendez85@yahoo.com,efectivo
6488,274,2024-01-09 16:51:00,Morena Felipe Mendez,morena.mendez85@yahoo.com,tarjeta
6489,142,2024-01-09 17:16:00,Dr(a). Juana Sosa,dr(a).sosa@yahoo.com,tarjeta
6490,214,2024-01-09 17:27:00,Renata Benjamin Martin,renata_martin@outlook.com,efectivo
6491,563,2024-01-09 17:41:00,Thiago Lopez Ferreyra,thiago_ferreyra@yahoo.com,tarjeta
6492,271,2024-01-09 17:45:00,Juan Francisco Valentina Gonzalez Velazquez,juan.velazquez54@outlook.com,efectivo
6493,124,2024-01-09 18:04:00,Lucía Rojas Franco,lfranco@hotmail.com,qr
6494,86,2024-01-09 18:17:00,Sofia Delfina Carrizo Acosta,sofia.acosta@yahoo.com,qr
6495,41,2024-01-09 18:52:00,Joaquin Benjamin Rodriguez,jrodriguez@hotmail.com,qr
6496,385,2024-01-09 19:30:00,Bautista Agostina Perez,bperez@outlook.com,qr
6497,401,2024-01-09 19:33:00,Josefina Martinez,josefina.martinez10@yahoo.com,qr
6498,501,2024-01-09 19:42:00,Benjamin Sanchez Dominguez,benjamin.dominguez@gmail.com,tarjeta
6499,264,2024-01-09 19:48:00,Nahiara Jazmin Sanchez,nahiara.sanchez@outlook.com,tarjeta
6500,239,2024-01-09 20:17:00,Valentino Josefina Aguirre,valentino.aguirre@gmail.com,tarjeta
6501,385,2024-01-09 20:25:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
6502,325,2024-01-09 20:33:00,Constantino Figueroa,constantino.figueroa29@outlook.com,efectivo
6503,10,2024-01-09 20:35:00,Juana Milagros Ferreyra,jferreyra@outlook.com,tarjeta
6504,529,2024-01-09 20:49:00,Camila Julieta Cardozo,camila.cardozo@hotmail.com,tarjeta
6505,474,2024-01-09 20:53:00,Dr(a). Miguel Angel Fernandez,dfernandez@outlook.com,tarjeta
6506,139,2024-01-09 21:49:00,Ian Ezequiel Castillo,iancastillo@yahoo.com,tarjeta
6507,474,2024-01-10 08:01:00,Dr(a). Miguel Angel Fernandez,dfernandez@outlook.com,qr
6508,84,2024-01-10 08:08:00,Francisco Ian Benjamin Ramirez Flores,franciscoflores@outlook.com,qr
6509,41,2024-01-10 08:47:00,Joaquin Benjamin Rodriguez,jrodriguez@hotmail.com,transferencia
6510,569,2024-01-10 08:55:00,Paula Gomez Ojeda,pojeda@outlook.com,tarjeta
6511,26,2024-01-10 09:43:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
6512,274,2024-01-10 09:56:00,Morena Felipe Mendez,morena.mendez85@yahoo.com,tarjeta
6513,267,2024-01-10 10:01:00,Dr(a). Bautista Bravo,dr(a)._bravo@gmail.com,efectivo
6514,220,2024-01-10 10:27:00,Sr(a). Juan Gabriel Guzman,sr(a).guzman@gmail.com,qr
6515,26,2024-01-10 10:49:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
6516,369,2024-01-10 10:53:00,Juan Ignacio Mansilla Alvarez,juanalvarez@outlook.com,tarjeta
6517,361,2024-01-10 10:58:00,Dr(a). Mateo Agustin Molina,dr(a)..molina48@gmail.com,efectivo
6518,94,2024-01-10 11:28:00,Pedro Emanuel Martinez,pmartinez@outlook.com,tarjeta
6519,78,2024-01-10 12:04:00,Sofia Lautaro Cabrera Sanchez,sofia_sanchez@yahoo.com,tarjeta
6520,31,2024-01-10 12:10:00,Jazmin Thiago Gabriel Castro Romero,jazmin_romero@hotmail.com,tarjeta
6521,302,2024-01-10 12:29:00,Sr(a). Juan Cruz Coronel,sr(a)..coronel57@hotmail.com,tarjeta
6522,167,2024-01-10 12:51:00,Sr(a). Sofía Benitez,sbenitez@hotmail.com,efectivo
6523,548,2024-01-10 12:54:00,Juan Cruz Cabrera,juancabrera@yahoo.com,efectivo
6524,325,2024-01-10 14:23:00,Constantino Figueroa,constantino.figueroa29@outlook.com,efectivo
6525,271,2024-01-10 17:53:00,Juan Francisco Valentina Gonzalez Velazquez,juan.velazquez54@outlook.com,tarjeta
6526,362,2024-01-10 18:36:00,Valentino Cabrera,valentino.cabrera47@outlook.com,efectivo
6527,547,2024-01-10 18:49:00,Luisana Thiago Nahuel Fernandez,luisana.fernandez53@hotmail.com,tarjeta
6528,382,2024-01-10 19:00:00,Juana Agostina Benitez Fernandez,jfernandez@outlook.com,tarjeta
6529,102,2024-01-10 19:16:00,Bautista Gomez,bgomez@yahoo.com,qr
6530,465,2024-01-10 19:27:00,Emilia Herrera,emilia.herrera@hotmail.com,qr
6531,264,2024-01-10 19:46:00,Nahiara Jazmin Sanchez,nahiara.sanchez@outlook.com,tarjeta
6532,168,2024-01-10 20:33:00,Catalina Delfina Martinez,catalinamartinez@outlook.com,qr
6533,236,2024-01-10 20:42:00,Bruno Vega Rojas,bruno_rojas@gmail.com,tarjeta
6534,139,2024-01-11 08:05:00,Ian Ezequiel Castillo,iancastillo@yahoo.com,tarjeta
6535,531,2024-01-11 08:32:00,Sofia Constanza Gimenez Mendoza,smendoza@gmail.com,tarjeta
6536,443,2024-01-11 09:45:00,Dr(a). Bautista Soria,dr(a)..soria@hotmail.com,tarjeta
6537,572,2024-01-11 10:52:00,Mia Valentina Agustin Paez,mia.paez@hotmail.com,qr
6538,30,2024-01-11 10:53:00,Francisco Maidana Ramirez,francisco.ramirez@outlook.com,efectivo
6539,332,2024-01-11 11:20:00,Sr(a). Santino Benjamin Bustos,sr(a)._bustos@gmail.com,qr
6540,220,2024-01-11 11:25:00,Sr(a). Juan Gabriel Guzman,sr(a).guzman@gmail.com,tarjeta
6541,167,2024-01-11 12:17:00,Sr(a). Sofía Benitez,sbenitez@hotmail.com,efectivo
6542,102,2024-01-11 12:18:00,Bautista Gomez,bgomez@yahoo.com,qr
6543,341,2024-01-11 12:31:00,Maria Belen Francesca Barrios Romero,maria.romero@outlook.com,tarjeta
6544,269,2024-01-11 12:54:00,Sofia Belen Federico Maldonado Gonzalez,sgonzalez@yahoo.com,qr
6545,552,2024-01-11 13:25:00,Candelaria Lopez Lopez,candelaria_lopez@hotmail.com,tarjeta
6546,297,2024-01-11 14:56:00,Lucas Guadalupe Ferreyra Muñoz,lmunoz@yahoo.com,tarjeta
6547,86,2024-01-11 17:54:00,Sofia Delfina Carrizo Acosta,sofia.acosta@yahoo.com,qr
6548,214,2024-01-11 18:08:00,Renata Benjamin Martin,renata_martin@outlook.com,efectivo
6549,82,2024-01-11 18:46:00,Uma  Dylan Herrera Suarez,uma.suarez@outlook.com,tarjeta
6550,365,2024-01-11 18:52:00,Emma Gutierrez,egutierrez@outlook.com,tarjeta
6551,429,2024-01-11 19:15:00,Uma Santiago Gomez Rodriguez,umarodriguez@hotmail.com,efectivo
6552,411,2024-01-11 19:35:00,Sofia Belen Vera Perez,sofia_perez@gmail.com,efectivo
6553,207,2024-01-11 20:48:00,Tomàs Julia Romero,tomàsromero@hotmail.com,efectivo
6554,279,2024-01-11 20:52:00,Ana Paula Ignacio Ramos Moreno,ana_moreno@gmail.com,qr
6555,322,2024-01-12 02:00:00,Angelina Campos Flores,angelina_flores@gmail.com,efectivo
6556,215,2024-01-12 08:55:00,Benjamin Pedro Romero,benjamin.romero85@outlook.com,efectivo
6557,102,2024-01-12 09:57:00,Bautista Gomez,bgomez@yahoo.com,transferencia
6558,36,2024-01-12 10:22:00,Josefina Camila Fernandez Molina,josefina_molina@yahoo.com,tarjeta
6559,422,2024-01-12 10:35:00,Sr(a). Juan Ignacio Maidana,smaidana@outlook.com,qr
6560,422,2024-01-12 10:41:00,Sr(a). Juan Ignacio Maidana,smaidana@outlook.com,transferencia
6561,47,2024-01-12 11:07:00,Francesco Miranda,francesco.miranda@yahoo.com,efectivo
6562,326,2024-01-12 11:23:00,Maria Paz Alma Jazmin Cabrera,mcabrera@outlook.com,efectivo
6563,320,2024-01-12 11:42:00,Helena Juarez,helena_juarez@yahoo.com,tarjeta
6564,36,2024-01-12 11:52:00,Josefina Camila Fernandez Molina,josefina_molina@yahoo.com,transferencia
6565,215,2024-01-12 11:59:00,Benjamin Pedro Romero,benjamin.romero85@outlook.com,efectivo
6566,165,2024-01-12 12:31:00,Sr(a). Bautista Avila,sr(a)..avila77@outlook.com,tarjeta
6567,533,2024-01-12 12:33:00,Dr(a). Juana Fernandez,dfernandez@hotmail.com,qr
6568,341,2024-01-12 12:37:00,Maria Belen Francesca Barrios Romero,maria.romero@outlook.com,qr
6569,494,2024-01-12 12:54:00,Sr(a). Benjamin Ortiz,sr(a).ortiz@gmail.com,efectivo
6570,282,2024-01-12 13:06:00,Abril Dominguez Godoy,abril.godoy@yahoo.com,efectivo
6571,297,2024-01-12 13:07:00,Lucas Guadalupe Ferreyra Muñoz,lmunoz@yahoo.com,tarjeta
6572,115,2024-01-12 13:10:00,Catalina Santino Lopez,catalina.lopez56@gmail.com,qr
6573,152,2024-01-12 13:26:00,Jazmin Gonzalez,jgonzalez@hotmail.com,tarjeta
6574,267,2024-01-12 13:26:00,Dr(a). Bautista Bravo,dr(a)._bravo@gmail.com,efectivo
6575,152,2024-01-12 13:51:00,Jazmin Gonzalez,jgonzalez@hotmail.com,tarjeta
6576,385,2024-01-12 13:56:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
6577,279,2024-01-12 14:24:00,Ana Paula Ignacio Ramos Moreno,ana_moreno@gmail.com,qr
6578,552,2024-01-12 15:02:00,Candelaria Lopez Lopez,candelaria_lopez@hotmail.com,efectivo
6579,47,2024-01-12 17:02:00,Francesco Miranda,francesco.miranda@yahoo.com,tarjeta
6580,286,2024-01-12 17:10:00,Sr(a). Renata Sanchez,sr(a).sanchez@yahoo.com,tarjeta
6581,109,2024-01-12 17:38:00,Dr(a). Santino Castillo,dr(a)..castillo@hotmail.com,qr
6582,328,2024-01-12 17:50:00,Dr(a). Juan Cruz Martinez,dr(a)._martinez@hotmail.com,efectivo
6583,102,2024-01-12 17:58:00,Bautista Gomez,bgomez@yahoo.com,transferencia
6584,77,2024-01-12 18:04:00,Dr(a). Clara Sanchez,dr(a).sanchez@hotmail.com,tarjeta
6585,154,2024-01-12 18:49:00,Martina Valentino Gomez Caceres,martina.caceres97@gmail.com,qr
6586,422,2024-01-12 18:50:00,Sr(a). Juan Ignacio Maidana,smaidana@outlook.com,qr
6587,282,2024-01-12 18:51:00,Abril Dominguez Godoy,abril.godoy@yahoo.com,efectivo
6588,335,2024-01-12 19:06:00,Emma Juan Manuel Maldonado Sanchez,emmasanchez@outlook.com,efectivo
6589,145,2024-01-12 19:07:00,Joaquina Rodriguez Gimenez,jgimenez@outlook.com,transferencia
6590,443,2024-01-12 19:11:00,Dr(a). Bautista Soria,dr(a)..soria@hotmail.com,efectivo
6591,335,2024-01-12 19:15:00,Emma Juan Manuel Maldonado Sanchez,emmasanchez@outlook.com,efectivo
6592,82,2024-01-12 19:22:00,Uma  Dylan Herrera Suarez,uma.suarez@outlook.com,tarjeta
6593,246,2024-01-12 19:22:00,Mia Soto Lopez,mialopez@yahoo.com,tarjeta
6594,19,2024-01-12 19:34:00,Sr(a). Agustin Ojeda,sr(a)..ojeda51@hotmail.com,tarjeta
6595,326,2024-01-12 19:39:00,Maria Paz Alma Jazmin Cabrera,mcabrera@outlook.com,efectivo
6596,220,2024-01-12 19:55:00,Sr(a). Juan Gabriel Guzman,sr(a).guzman@gmail.com,qr
6597,67,2024-01-12 19:55:00,Dr(a). Julieta Diaz,ddiaz@hotmail.com,tarjeta
6598,418,2024-01-12 19:57:00,Lucía Emma Gonzalez Romero,luciaromero@yahoo.com,qr
6599,26,2024-01-12 20:07:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
6600,320,2024-01-12 20:13:00,Helena Juarez,helena_juarez@yahoo.com,efectivo
6601,66,2024-01-12 20:19:00,Sr(a). Josefina Dominguez,sr(a)..dominguez@hotmail.com,efectivo
6602,521,2024-01-12 20:23:00,Benicio Rodriguez,benicio.rodriguez@gmail.com,qr
6603,156,2024-01-12 20:27:00,Violeta Rodriguez Ramos,violeta_ramos@yahoo.com,efectivo
6604,205,2024-01-12 20:54:00,Camilo Benjamin Acosta Sosa,camilo.sosa@outlook.com,qr
6605,533,2024-01-12 20:57:00,Dr(a). Juana Fernandez,dfernandez@hotmail.com,tarjeta
6606,26,2024-01-12 21:28:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
6607,364,2024-01-13 05:00:00,Lorenzo Valentina  Lopez Morales,lorenzo.morales@outlook.com,tarjeta
6608,82,2024-01-13 09:28:00,Uma  Dylan Herrera Suarez,uma.suarez@outlook.com,tarjeta
6609,369,2024-01-13 09:32:00,Juan Ignacio Mansilla Alvarez,juanalvarez@outlook.com,efectivo
6610,139,2024-01-13 09:56:00,Ian Ezequiel Castillo,iancastillo@yahoo.com,tarjeta
6611,552,2024-01-13 10:56:00,Candelaria Lopez Lopez,candelaria_lopez@hotmail.com,efectivo
6612,522,2024-01-13 11:11:00,Milo Sofia Gomez Toledo,milo_toledo@yahoo.com,tarjeta
6613,101,2024-01-13 11:33:00,Emanuel Alejo Ramirez,emanuel.ramirez@gmail.com,tarjeta
6614,502,2024-01-13 12:37:00,Dr(a). Lautaro Suarez,dr(a).suarez@gmail.com,tarjeta
6615,332,2024-01-13 12:42:00,Sr(a). Santino Benjamin Bustos,sr(a)._bustos@gmail.com,qr
6616,161,2024-01-13 12:51:00,Elena Vega Peralta,elena_peralta@yahoo.com,tarjeta
6617,282,2024-01-13 13:48:00,Abril Dominguez Godoy,abril.godoy@yahoo.com,tarjeta
6618,562,2024-01-13 14:38:00,Lucas Ezequiel Tomas Acosta,lucasacosta@hotmail.com,tarjeta
6619,94,2024-01-13 16:08:00,Pedro Emanuel Martinez,pmartinez@outlook.com,tarjeta
6620,156,2024-01-13 17:00:00,Violeta Rodriguez Ramos,violeta_ramos@yahoo.com,efectivo
6621,552,2024-01-13 17:15:00,Candelaria Lopez Lopez,candelaria_lopez@hotmail.com,efectivo
6622,202,2024-01-13 17:26:00,Francisca Vega Ojeda,francisca.ojeda98@gmail.com,tarjeta
6623,26,2024-01-13 17:42:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
6624,173,2024-01-13 17:47:00,Sr(a). Juan Pablo Ruiz,sruiz@gmail.com,efectivo
6625,214,2024-01-13 18:10:00,Renata Benjamin Martin,renata_martin@outlook.com,tarjeta
6626,332,2024-01-13 18:49:00,Sr(a). Santino Benjamin Bustos,sr(a)._bustos@gmail.com,tarjeta
6627,374,2024-01-13 19:06:00,Dr(a). Constantino Molina,dr(a).molina@outlook.com,tarjeta
6628,493,2024-01-13 19:35:00,Agustina Cruz Cordoba,agustina_cordoba@yahoo.com,tarjeta
6629,124,2024-01-13 19:40:00,Lucía Rojas Franco,lfranco@hotmail.com,efectivo
6630,335,2024-01-13 20:35:00,Emma Juan Manuel Maldonado Sanchez,emmasanchez@outlook.com,qr
6631,332,2024-01-13 20:40:00,Sr(a). Santino Benjamin Bustos,sr(a)._bustos@gmail.com,tarjeta
6632,35,2024-01-13 21:53:00,Máximo Sebastian Escobar,maximoescobar@hotmail.com,tarjeta
6633,155,2024-01-14 10:15:00,Mia Valentina Ledesma,mia.ledesma61@yahoo.com,tarjeta
6634,417,2024-01-14 10:29:00,Ludmila Gomez,ludmilagomez@outlook.com,efectivo
6635,274,2024-01-14 11:47:00,Morena Felipe Mendez,morena.mendez85@yahoo.com,tarjeta
6636,274,2024-01-14 11:48:00,Morena Felipe Mendez,morena.mendez85@yahoo.com,qr
6637,344,2024-01-14 11:49:00,Sr(a). Julieta Gonzalez,sr(a)..gonzalez@outlook.com,tarjeta
6638,332,2024-01-14 13:14:00,Sr(a). Santino Benjamin Bustos,sr(a)._bustos@gmail.com,qr
6639,401,2024-01-14 16:53:00,Josefina Martinez,josefina.martinez10@yahoo.com,qr
6640,417,2024-01-14 17:32:00,Ludmila Gomez,ludmilagomez@outlook.com,tarjeta
6641,62,2024-01-14 17:46:00,Dr(a). Santino Gabriel Velazquez,dr(a)..velazquez@hotmail.com,tarjeta
6642,417,2024-01-14 18:44:00,Ludmila Gomez,ludmilagomez@outlook.com,efectivo
6643,417,2024-01-14 18:49:00,Ludmila Gomez,ludmilagomez@outlook.com,transferencia
6644,528,2024-01-14 19:42:00,Sr(a). Jazmin Benitez,sr(a)..benitez@outlook.com,tarjeta
6645,552,2024-01-14 20:06:00,Candelaria Lopez Lopez,candelaria_lopez@hotmail.com,tarjeta
6646,436,2024-01-14 21:57:00,Benjamin Mendoza,benjamin.mendoza@gmail.com,tarjeta
6647,164,2024-01-14 22:29:00,Joaquin Catalina Coronel,joaquincoronel@gmail.com,qr
6648,531,2024-01-14 22:53:00,Sofia Constanza Gimenez Mendoza,smendoza@gmail.com,efectivo
6649,531,2024-01-15 08:04:00,Sofia Constanza Gimenez Mendoza,smendoza@gmail.com,efectivo
6650,122,2024-01-15 09:02:00,Vicente Sara Cabrera Diaz,vicente.diaz@gmail.com,efectivo
6651,122,2024-01-15 09:12:00,Vicente Sara Cabrera Diaz,vicente.diaz@gmail.com,efectivo
6652,510,2024-01-15 09:38:00,Benicio Martina Ruiz,benicio.ruiz52@hotmail.com,qr
6653,502,2024-01-15 10:45:00,Dr(a). Lautaro Suarez,dr(a).suarez@gmail.com,efectivo
6654,151,2024-01-15 10:46:00,Sr(a). Maria Emilia Garcia,sr(a).garcia@outlook.com,efectivo
6655,78,2024-01-15 11:28:00,Sofia Lautaro Cabrera Sanchez,sofia_sanchez@yahoo.com,tarjeta
6656,269,2024-01-15 12:19:00,Sofia Belen Federico Maldonado Gonzalez,sgonzalez@yahoo.com,transferencia
6657,547,2024-01-15 12:27:00,Luisana Thiago Nahuel Fernandez,luisana.fernandez53@hotmail.com,efectivo
6658,328,2024-01-15 12:56:00,Dr(a). Juan Cruz Martinez,dr(a)._martinez@hotmail.com,tarjeta
6659,341,2024-01-15 12:58:00,Maria Belen Francesca Barrios Romero,maria.romero@outlook.com,tarjeta
6660,31,2024-01-15 13:06:00,Jazmin Thiago Gabriel Castro Romero,jazmin_romero@hotmail.com,tarjeta
6661,354,2024-01-15 13:19:00,Thiago Benjamin Bautista Benjamin Cardozo Herrera,thiagoherrera@yahoo.com,tarjeta
6662,538,2024-01-15 13:39:00,Renata Ruiz Perez,renata.perez26@gmail.com,efectivo
6663,35,2024-01-15 13:45:00,Máximo Sebastian Escobar,maximoescobar@hotmail.com,efectivo
6664,539,2024-01-15 13:53:00,Luana Benicio Paz,luana_paz@yahoo.com,efectivo
6665,325,2024-01-15 13:59:00,Constantino Figueroa,constantino.figueroa29@outlook.com,tarjeta
6666,304,2024-01-15 13:59:00,Valentina  Bautista Benjamin Perez,valentina_perez@gmail.com,efectivo
6667,463,2024-01-15 14:10:00,Felipe Sanchez,felipe.sanchez18@outlook.com,qr
6668,365,2024-01-15 14:56:00,Emma Gutierrez,egutierrez@outlook.com,efectivo
6669,220,2024-01-15 17:19:00,Sr(a). Juan Gabriel Guzman,sr(a).guzman@gmail.com,tarjeta
6670,328,2024-01-15 17:53:00,Dr(a). Juan Cruz Martinez,dr(a)._martinez@hotmail.com,tarjeta
6671,385,2024-01-15 18:00:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
6672,328,2024-01-15 18:07:00,Dr(a). Juan Cruz Martinez,dr(a)._martinez@hotmail.com,qr
6673,538,2024-01-15 18:30:00,Renata Ruiz Perez,renata.perez26@gmail.com,efectivo
6674,19,2024-01-15 18:40:00,Sr(a). Agustin Ojeda,sr(a)..ojeda51@hotmail.com,tarjeta
6675,531,2024-01-15 18:49:00,Sofia Constanza Gimenez Mendoza,smendoza@gmail.com,tarjeta
6676,572,2024-01-15 18:50:00,Mia Valentina Agustin Paez,mia.paez@hotmail.com,qr
6677,539,2024-01-15 19:16:00,Luana Benicio Paz,luana_paz@yahoo.com,qr
6678,547,2024-01-15 19:22:00,Luisana Thiago Nahuel Fernandez,luisana.fernandez53@hotmail.com,efectivo
6679,19,2024-01-15 19:29:00,Sr(a). Agustin Ojeda,sr(a)..ojeda51@hotmail.com,tarjeta
6680,250,2024-01-15 19:30:00,Maximiliano Alvarez Ruiz,maximiliano.ruiz@yahoo.com,transferencia
6681,429,2024-01-15 19:34:00,Uma Santiago Gomez Rodriguez,umarodriguez@hotmail.com,efectivo
6682,463,2024-01-15 19:35:00,Felipe Sanchez,felipe.sanchez18@outlook.com,tarjeta
6683,269,2024-01-15 19:38:00,Sofia Belen Federico Maldonado Gonzalez,sgonzalez@yahoo.com,qr
6684,422,2024-01-15 19:46:00,Sr(a). Juan Ignacio Maidana,smaidana@outlook.com,qr
6685,539,2024-01-15 19:46:00,Luana Benicio Paz,luana_paz@yahoo.com,qr
6686,7,2024-01-15 19:53:00,Luna Guillermina Ruiz Peralta,luna_peralta@gmail.com,qr
6687,31,2024-01-15 19:55:00,Jazmin Thiago Gabriel Castro Romero,jazmin_romero@hotmail.com,tarjeta
6688,317,2024-01-15 20:07:00,Alma Valentina Garcia Moreno,almamoreno@yahoo.com,tarjeta
6689,547,2024-01-15 20:46:00,Luisana Thiago Nahuel Fernandez,luisana.fernandez53@hotmail.com,tarjeta
6690,9,2024-01-15 20:49:00,Lorenzo Martinez Villalba,lorenzo.villalba@yahoo.com,qr
6691,341,2024-01-15 20:55:00,Maria Belen Francesca Barrios Romero,maria.romero@outlook.com,tarjeta
6692,41,2024-01-15 22:09:00,Joaquin Benjamin Rodriguez,jrodriguez@hotmail.com,qr
6693,169,2024-01-15 22:14:00,Sr(a). Valentina Arias,sr(a)._arias@outlook.com,qr
6694,86,2024-01-16 09:43:00,Sofia Delfina Carrizo Acosta,sofia.acosta@yahoo.com,qr
6695,167,2024-01-16 10:07:00,Sr(a). Sofía Benitez,sbenitez@hotmail.com,efectivo
6696,78,2024-01-16 11:54:00,Sofia Lautaro Cabrera Sanchez,sofia_sanchez@yahoo.com,qr
6697,78,2024-01-16 12:18:00,Sofia Lautaro Cabrera Sanchez,sofia_sanchez@yahoo.com,tarjeta
6698,274,2024-01-16 12:52:00,Morena Felipe Mendez,morena.mendez85@yahoo.com,efectivo
6699,539,2024-01-16 13:07:00,Luana Benicio Paz,luana_paz@yahoo.com,tarjeta
6700,264,2024-01-16 13:54:00,Nahiara Jazmin Sanchez,nahiara.sanchez@outlook.com,qr
6701,51,2024-01-16 14:16:00,Felipe Julian Dominguez Nuñez,felipe_nunez@yahoo.com,tarjeta
6702,463,2024-01-16 14:24:00,Felipe Sanchez,felipe.sanchez18@outlook.com,tarjeta
6703,139,2024-01-16 14:41:00,Ian Ezequiel Castillo,iancastillo@yahoo.com,tarjeta
6704,364,2024-01-16 18:00:00,Lorenzo Valentina  Lopez Morales,lorenzo.morales@outlook.com,tarjeta
6705,328,2024-01-16 18:01:00,Dr(a). Juan Cruz Martinez,dr(a)._martinez@hotmail.com,qr
6706,510,2024-01-16 18:18:00,Benicio Martina Ruiz,benicio.ruiz52@hotmail.com,tarjeta
6707,479,2024-01-16 18:31:00,Joaquín Emma Vazquez,joaquin.vazquez54@hotmail.com,qr
6708,332,2024-01-16 19:03:00,Sr(a). Santino Benjamin Bustos,sr(a)._bustos@gmail.com,tarjeta
6709,341,2024-01-16 19:06:00,Maria Belen Francesca Barrios Romero,maria.romero@outlook.com,tarjeta
6710,563,2024-01-16 19:11:00,Thiago Lopez Ferreyra,thiago_ferreyra@yahoo.com,qr
6711,477,2024-01-16 19:15:00,Carmela Priscila Martinez Roldan,croldan@hotmail.com,tarjeta
6712,109,2024-01-16 19:22:00,Dr(a). Santino Castillo,dr(a)..castillo@hotmail.com,transferencia
6713,122,2024-01-16 19:26:00,Vicente Sara Cabrera Diaz,vicente.diaz@gmail.com,efectivo
6714,297,2024-01-16 19:30:00,Lucas Guadalupe Ferreyra Muñoz,lmunoz@yahoo.com,efectivo
6715,539,2024-01-16 19:51:00,Luana Benicio Paz,luana_paz@yahoo.com,tarjeta
6716,457,2024-01-16 19:57:00,Dr(a). Valentin Correa,dr(a)..correa@yahoo.com,efectivo
6717,475,2024-01-16 20:00:00,Sr(a). Catalina Lopez,sr(a)._lopez@hotmail.com,efectivo
6718,463,2024-01-16 20:55:00,Felipe Sanchez,felipe.sanchez18@outlook.com,transferencia
6719,348,2024-01-16 22:59:00,Santino Benjamin Ludmila Gutierrez,santino_gutierrez@gmail.com,tarjeta
6720,164,2024-01-17 08:45:00,Joaquin Catalina Coronel,joaquincoronel@gmail.com,efectivo
6721,548,2024-01-17 08:53:00,Juan Cruz Cabrera,juancabrera@yahoo.com,transferencia
6722,328,2024-01-17 09:00:00,Dr(a). Juan Cruz Martinez,dr(a)._martinez@hotmail.com,tarjeta
6723,38,2024-01-17 09:08:00,Candela Flores Fernandez,candelafernandez@hotmail.com,tarjeta
6724,396,2024-01-17 09:25:00,Bianca Ramos,biancaramos@outlook.com,tarjeta
6725,38,2024-01-17 09:42:00,Candela Flores Fernandez,candelafernandez@hotmail.com,qr
6726,35,2024-01-17 11:07:00,Máximo Sebastian Escobar,maximoescobar@hotmail.com,qr
6727,533,2024-01-17 12:19:00,Dr(a). Juana Fernandez,dfernandez@hotmail.com,tarjeta
6728,463,2024-01-17 12:30:00,Felipe Sanchez,felipe.sanchez18@outlook.com,qr
6729,362,2024-01-17 12:35:00,Valentino Cabrera,valentino.cabrera47@outlook.com,tarjeta
6730,145,2024-01-17 12:42:00,Joaquina Rodriguez Gimenez,jgimenez@outlook.com,qr
6731,341,2024-01-17 13:15:00,Maria Belen Francesca Barrios Romero,maria.romero@outlook.com,transferencia
6732,323,2024-01-17 13:46:00,Julieta Quiroga Villalba,julieta.villalba@hotmail.com,qr
6733,274,2024-01-17 13:56:00,Morena Felipe Mendez,morena.mendez85@yahoo.com,efectivo
6734,91,2024-01-17 14:25:00,Martina Jazmin Molina,martina_molina@hotmail.com,efectivo
6735,465,2024-01-17 14:36:00,Emilia Herrera,emilia.herrera@hotmail.com,transferencia
6736,84,2024-01-17 14:52:00,Francisco Ian Benjamin Ramirez Flores,franciscoflores@outlook.com,qr
6737,139,2024-01-17 15:26:00,Ian Ezequiel Castillo,iancastillo@yahoo.com,tarjeta
